text,etiket
"Cinsel ilişki sırasında yaşadığım ağrı, partnerimle yakınlaşmaktan kaçınmama neden oluyor.",Cinsel Bozukluklar
Vajinam yeterince ıslanmadığı için ilişki sırasında ağrı çekiyorum.,Cinsel Bozukluklar
Cinsel ilişki sırasında pelvik bölgemde sürekli bir ağrı hissediyorum.,Cinsel Bozukluklar
"Cinsel birleşme sırasında ağrı hissetmek, beni psikolojik olarak çok yıpratıyor.",Cinsel Bozukluklar
"Partnerimle cinsel ilişkiye girmek istediğimde, ağrı korkusu tüm hevesimi kaçırıyor.",Cinsel Bozukluklar
"Vajinamda hissettiğim ağrı, cinsel ilişkiyi bir işkenceye dönüştürüyor.",Cinsel Bozukluklar
Cinsel ilişki sırasında yeterince ıslanamadığım için hem benim hem de partnerimin canı acıyor.,Cinsel Bozukluklar
Cinsel ilişkilerimde yeterince uyarılmıyorum ve bu yüzden zevk alamıyorum.,Cinsel Bozukluklar
Partnerimle cinsel ilişkiye girerken sürekli dikkatim dağılıyor.,Cinsel Bozukluklar
Cinsel ilişkilerimden haz alamıyorum. Bu durum beni depresif yapıyor.,Cinsel Bozukluklar
Cinsel ilişki sırasında orgazm olmakta zorlanıyorum ve bu durum cinsel hayatımı olumsuz etkiliyor.,Cinsel Bozukluklar
Vajinamın yeterince ıslanmaması cinsel ilişkiyi zorlaştırıyor.,Cinsel Bozukluklar
Cinsel uyarılma esnasında bile ıslanmada zorluk çekiyorum.,Cinsel Bozukluklar
Cinsel isteğimin azalması ve kuruluk sorunu birleşince cinsel hayatım kabusa döndü.,Cinsel Bozukluklar
Cinsel ilişki sırasında bir türlü uyarılmıyorum ve bu da partnerimi çok üzüyor.,Cinsel Bozukluklar
Cinsel ilişkilerimde partnerimle yakınlaşmaktan korkuyorum.,Cinsel Bozukluklar
"Cinsel ilişki sırasında yaşadığım dikkat dağınıklığı, orgazm olmamı engelliyor.",Cinsel Bozukluklar
Cinsel ilişki sırasında farklı konulara dalıyorum ve ereksiyonumu kaybediyorum.,Cinsel Bozukluklar
"Cinsel ilişkide yaşadığım sorunlar, günlük hayatımı da olumsuz etkiliyor.",Cinsel Bozukluklar
Cinsel ilişki sırasında yeterince uyarılmadığım için hiçbir şey hissetmiyorum.,Cinsel Bozukluklar
Cinsel hayatımdaki sorunlar yüzünden partnerimle aramızdaki duygusal bağ zayıflıyor.,Cinsel Bozukluklar
Cinsel ilişkilerimde kendimi serbest bırakamıyorum ve bu durum cinsel tatminimi engelliyor.,Cinsel Bozukluklar
Partnerimle cinsel ilişki sırasında kendimi çok gergin hissediyorum.,Cinsel Bozukluklar
Cinsel performansımdan endişe duyuyorum ve bu endişe cinsel hayatımı mahvediyor.,Cinsel Bozukluklar
Cinsel ilişki sırasında bedenime odaklanamıyorum ve bu da zevk almama engel oluyor.,Cinsel Bozukluklar
Cinsel sorunlarım nedeniyle ilişkimin biteceğinden korkuyorum.,Cinsel Bozukluklar
"Cinsel ilişki sırasında yaşadığım zorluklar, kendimi değersiz hissetmeme neden oluyor.",Cinsel Bozukluklar
Cinsel sorunlarım yüzünden partnerimle konuşmaktan çekiniyorum.,Cinsel Bozukluklar
Cinsel olarak tatmin olamadığım için sürekli bir boşlukta hissediyorum.,Cinsel Bozukluklar
Cinsel ilişki sırasında zevk alamıyorum ve bu da partnerimle aramızdaki bağı koparıyor.,Cinsel Bozukluklar
"Cinsel hayatımdaki sorunlar, genel olarak mutsuz olmama neden oluyor.",Cinsel Bozukluklar
"Cinsel ilişki sırasında yaşadığım zorluklar, kendime olan saygımı yitirmeme sebep oluyor.",Cinsel Bozukluklar
Cinsel sorunlarım yüzünden partnerime karşı soğuk davranıyorum.,Cinsel Bozukluklar
"Cinsel hayatımdaki problemler, partnerimle aramızda büyük bir duvar ördü.",Cinsel Bozukluklar
Cinsel ilişkilerimden keyif alamıyorum ve bu yüzden artık hiç cinsel istek duymuyorum.,Cinsel Bozukluklar
"Cinsel sorunlarım, partnerimle aramızdaki yakınlığı tamamen yok etti.",Cinsel Bozukluklar
Cinsel ilişki sırasında zevk alamadığım için kendimi suçlu hissediyorum.,Cinsel Bozukluklar
Cinsel sorunlarım nedeniyle kendimi yalnız hissediyorum.,Cinsel Bozukluklar
"Cinsel ilişki sırasında yaşadığım zorluklar, beni hayattan soğuttu.",Cinsel Bozukluklar
Cinsel sorunlarım yüzünden partnerimle konuşamıyorum ve bu durum bizi daha da uzaklaştırıyor.,Cinsel Bozukluklar
"Cinsel hayatımdaki sorunlar, evliliğimi bitirme noktasına getirdi.",Cinsel Bozukluklar
Cinsel ilişki sırasında boşalamadığım için kendimi yetersiz hissediyorum. Bu durum özgüvenimi sarsıyor.,Cinsel Bozukluklar
Partnerimle birlikte olmaktan zevk alıyorum ama bir türlü orgazm olamıyorum. Bu yüzden cinsel ilişkiyi yarıda bırakmak zorunda kalıyorum.,Cinsel Bozukluklar
Farklı cinsel pozisyonlar denememe ve partnerimle iletişim kurmama rağmen geç boşalma sorununu çözemiyorum.,Cinsel Bozukluklar
Stresli ve yorgun olduğumda geç boşalma sorunu daha da artıyor. Bu durum beni daha da strese sokuyor.,Cinsel Bozukluklar
Cinsel ilişkilerimde partnerlerimi ve kendimi tatmin edemiyorum. Cinsel organım yeteri kadar erekte olmuyor.,Cinsel Bozukluklar
Cinsel ilişki sırasında bir türlü orgazm olamıyorum ve bu durum hem beni hem de partnerimi mutsuz ediyor.,Cinsel Bozukluklar
Geç boşalma sorunu yüzünden kendimi eksik hissediyordum. Artık kendimi kabul etmeye ve bu sorunun beni tanımlamadığını anlamaya çalışıyorum.,Cinsel Bozukluklar
Kız arkadaşımla sevişirken sürekli dikkatim dağılıyor bir türlü erekte olamıyorum.,Cinsel Bozukluklar
Cinsel ilişki sırasında uzun süre uyarılmama rağmen boşalamıyorum. Bu durum beni ve partnerimi çok üzüyor.,Cinsel Bozukluklar
Orgazma ulaşmakta çok zorlanıyorum ve bu da cinsel hayatımı olumsuz etkiliyor. Partnerimle aramızda sorunlara neden oluyor.,Cinsel Bozukluklar
Cinsel ilişki sırasında bir türlü boşalamıyorum ve bu durum hem beni hem de partnerimi hayal kırıklığına uğratıyor.,Cinsel Bozukluklar
Boşalma sürecim çok uzun sürdüğü için cinsel ilişkiden istediğim zevki alamıyorum. Bu durum beni oldukça rahatsız ediyor.,Cinsel Bozukluklar
Orgazma ulaşmakta çok zorlanıyorum ve bu da cinsel hayatımı olumsuz etkiliyor. Partnerimle aramızda gerilim yaratıyor.,Cinsel Bozukluklar
Cinsel ilişki sırasında boşalmam çok uzun sürüyor ve bu da hem benim hem de partnerimin tatmin olmasını engelliyor.,Cinsel Bozukluklar
"Penisim yeterince sertleşiyor ve ilişkiye girebiliyorum, ancak orgazma ulaşmak çok uzun sürüyor veya hiç ulaşamıyorum.",Cinsel Bozukluklar
Boşalamadığım için cinsel ilişkiden zevk alamıyorum ve bu da beni oldukça rahatsız ediyor.,Cinsel Bozukluklar
40 yaşındaki bir erkeğim ve ereksiyon sorunlarım var. Yine de kadınları arzuluyorum. Bu durumdan çok bıktım.,Cinsel Bozukluklar
Sex yaparken partnerime odaklanamıyorum. Bu yüzden haz almıyorum.,Cinsel Bozukluklar
Geç boşalma sorunu yüzünden partnerimle ilişkimiz bozulmaya başladı. Bu durum beni çok üzüyor ve ne yapacağımı bilemiyorum.,Cinsel Bozukluklar
Orgazma ulaşmakta çok zorlanıyorum ve bu da cinsel hayatımı olumsuz etkiliyor. Partnerimle aramızda sorunlara neden oluyor.,Cinsel Bozukluklar
Eşimle sevişirken yeterince haz alamıyorum. Onun performansı çok iyi olmasına rağmen moda giremiyorum.,Cinsel Bozukluklar
Partnerimle birlikte olmaktan zevk alıyorum ama bir türlü orgazm olamıyorum. Bu yüzden cinsel ilişkiyi yarıda bırakmak zorunda kalıyorum.,Cinsel Bozukluklar
Cinsel ilişki sırasında bir türlü orgazm olamıyorum ve bu durum hem beni hem de partnerimi mutsuz ediyor.,Cinsel Bozukluklar
Boşalma sürecim çok uzun sürdüğü için cinsel ilişkiden tatmin olamıyorum. Bu durum partnerimle aramızda gerilime yol açıyor.,Cinsel Bozukluklar
Cinsel ilişkilerimde vajinam yeterince ıslanmıyor ve partnerimle keyifli bir ilişki yaşayamıyorum.,Cinsel Bozukluklar
Sex sırasında başka konulara dalıyorum ve ereksiyonumu kaybediyorum.,Cinsel Bozukluklar
Cinsel ilişki sırasında boşalmam çok uzun sürüyor ve bu da hem benim hem de partnerimin tatmin olmasını engelliyor.,Cinsel Bozukluklar
Boşalma sürecim çok uzun sürdüğü için cinsel ilişkiden tatmin olamıyorum. Bu durum partnerimle aramızda gerilime yol açıyor.,Cinsel Bozukluklar
Boşalamadığım için cinsel ilişkiden zevk alamıyorum ve bu da beni oldukça rahatsız ediyor.,Cinsel Bozukluklar
Boşalma sürecim çok uzun sürdüğü için cinsel ilişkiden zevk alamıyorum. Bu durum beni oldukça rahatsız ediyor.,Cinsel Bozukluklar
Alkol ve uyuşturucu kullanımı da geç boşalma sorunuma katkıda bulunuyor gibi görünüyor.,Cinsel Bozukluklar
Boşalma sürecim çok uzun sürdüğü için cinsel ilişkiden zevk alamıyorum. Bu durum beni oldukça rahatsız ediyor.,Cinsel Bozukluklar
Mastürbasyon yaparken de orgazma ulaşmakta zorlanıyorum. Bu durum beni endişelendiriyor ve özgüvenimi zedeliyor.,Cinsel Bozukluklar
Partnerimle birlikte olmaktan zevk alıyorum ama bir türlü orgazm olamıyorum. Bu yüzden cinsel ilişkiyi yarıda bırakmak zorunda kalıyorum.,Cinsel Bozukluklar
Orgazma ulaşmak için aşırı efor sarf ediyorum ve bu da cinsel ilişkiyi zevkten çok bir görev haline getiriyor.,Cinsel Bozukluklar
"Daha önce erken boşalma sorunu yaşıyordum, ancak son zamanlarda tam tersi bir durumla karşı karşıyayım. Bu durum beni şaşırtıyor ve kafamı karıştırıyor.",Cinsel Bozukluklar
Boşalmam çok uzun sürdüğü için cinsel ilişkiden zevk alamıyorum. Bu durum partnerimle aramızda sorunlara yol açıyor.,Cinsel Bozukluklar
Cinsel ilişki sırasında ağrı ve acı hissediyorum. Bu durum beni ve partnerimi de çok rahatsız ediyor. Cinsellikten zevk alamıyorum ve bu durum ilişkimizi de olumsuz etkiliyor.,Cinsel Bozukluklar
Cinsel ilişki sırasında boşalamadığım için kendimi eksik hissediyorum. Bu durum özgüvenimi sarsıyor.,Cinsel Bozukluklar
Çok heycanlandığımda sertleşme sorunu yaşıyorum.,Cinsel Bozukluklar
Cinsel ilişki sırasında boşalmam çok uzun sürüyor ve bu da hem benim hem de partnerimin tatmin olmasını engelliyor.,Cinsel Bozukluklar
Cinsel ilişki sırasında boşalmam çok uzun sürüyor ve bu durum hem benim hem de partnerimin cinsel isteğini olumsuz etkiliyor.,Cinsel Bozukluklar
Partnerimle saatlerce birlikte olmamıza rağmen bir türlü orgazm olamıyorum. Bu yüzden kendimi yetersiz hissediyorum.,Cinsel Bozukluklar
Cinsel ilişki sırasında orgazma ulaşmakta çok zorlanıyorum ve bu durum hem beni hem de eşimi çok rahatsız ediyor.,Cinsel Bozukluklar
Masturbasyon bağımlısı olduğumu düşünüyorum. Kendimi boş zamanlarımda 31 çekerken buluyorum.,Cinsel Bozukluklar
Yeterince uyarılmama rağmen orgazma ulaşamadığım için cinsel ilişkiden keyif alamıyorum. Bu durum beni ve partnerimi soğutuyor.,Cinsel Bozukluklar
Orgazma ulaşmakta zorluk çekiyorum ve bu durum cinsel ilişkiden aldığım zevki azaltıyor. Partnerimle aramızda sorunlara yol açıyor.,Cinsel Bozukluklar
Cinsel ilişki sırasında boşalamadığım için kendimi yetersiz hissediyorum. Bu durum özgüvenimi sarsıyor.,Cinsel Bozukluklar
Sevgilimle cinsel ilişkiye giremiyorum. O çok istekli fakat ben hiç istekli değilim. Nedenini bilemiyorum.,Cinsel Bozukluklar
Eşimle cinsel olarak yakınlaşmak istemiyorum. Cinsel isteğim tamamen kaybolmuş gibi hissediyorum.,Cinsel Bozukluklar
Kumar borçlarım yüzünden evliliğim tehlikede. Eşim artık bana güvenmiyor.,Bağımlılıklar
Kumar borçlarımı ödemek için çaldığım paraları geri ödemek zorunda kalıyorum.,Bağımlılıklar
Çalmak için plan yapıyorum ve çaldığımda çok heyecanlanıyorum. Ama yakalandıktan sonra çok pişman oluyorum ve kendimden nefret ediyorum. Bu durum hayatımı mahvediyor gibi hissediyorum.,Bağımlılıklar
Madde kullanımı ilişkilerimi mahvetti. Kimseyle sağlıklı bir ilişki sürdüremiyorum çünkü sürekli kullanmak zorundayım.,Bağımlılıklar
Sosyal medya kullanımı yüzünden önemli etkinliklere katılmayı kaçırıyorum. Sürekli online kalmak beni geride bırakıyor.,Bağımlılıklar
Online içeriklere dalıp kalmak beni çoğu zaman gerçek hayattan koparıyor.,Bağımlılıklar
"Çalma dürtülerimi kontrol edebilmek için profesyonel yardım almam gerektiğini biliyorum, ama bunu yapmaktan utanıyorum.",Bağımlılıklar
Çaldıktan sonra genellikle büyük bir suçluluk ve utanç hissediyorum ama yine de tekrar yapıyorum.,Bağımlılıklar
"Çalma isteğimi kontrol edemiyorum, bu yüzden sürekli olarak yeni şeyler çalmak zorunda kalıyorum.",Bağımlılıklar
Cinsel ilişkiye girmeden hemen önce mastürbasyon yapıyorum. Bu benim sex hayatımı olumsuz etkiliyor.,Bağımlılıklar
"Mağazalarda çalmadığım zaman kendimi eksik ve huzursuz hissediyorum, bu yüzden tekrar tekrar yapıyorum.",Bağımlılıklar
İlk başta sadece eğlence amaçlı başlamıştım ama şimdi her gün kullanmak zorundayım. Hayatım kontrolden çıktı.,Bağımlılıklar
Kumar oynarken adrenalin patlaması yaşıyorum ama sonrasında büyük bir boşluk hissediyorum,Bağımlılıklar
Çaldıktan sonra pişmanlık duyuyorum ve kendime kızıyorum ama bu his beni durdurmuyor.,Bağımlılıklar
Madde kullanmadığımda kendimi çok kötü hissediyorum ve tekrar kullanmak zorunda kalıyorum. Bu döngüden çıkamıyorum.,Bağımlılıklar
Kumar oynamayı bırakmak istiyorum ama bırakamıyorum. Sürekli bir çekim hissediyorum.,Bağımlılıklar
"Her akşam yatmadan önce sosyal medyayı kontrol etmekten vazgeçemiyorum, bu da uykumu etkiliyor.",Bağımlılıklar
Kumar bağımlılığım yüzünden arkadaşlarımla aram bozuldu. Artık kimse bana güvenmiyor.,Bağımlılıklar
Sürekli oynadığım için ailemle aram bozuldu. Onlar da artık bana güvenmiyor.,Bağımlılıklar
Her kaybettiğimde tekrar kazanma umuduyla daha fazla oynamak istiyorum.,Bağımlılıklar
İnternet üzerinde tanıştığım insanlarla daha çok iletişim kuruyorum ama gerçek hayatta kimseyle görüşmüyorum.,Bağımlılıklar
Artık hayattan hiçbir zevk almıyorum. Tek istediğim kumar oynamak.,Bağımlılıklar
"Bir şey izlemek için oturduğumda, saatlerce kalkmadan kalabiliyorum. Bazen günümün nasıl geçtiğini bile fark etmiyorum.",Bağımlılıklar
"Günümün büyük bir kısmını sosyal medyada geçiyorum. Gerçek hayatta yaşadıklarım, sosyal medya paylaşımlarım kadar önemli değil.",Bağımlılıklar
Kazandığım zaman kendimi çok güçlü hissediyorum ama bu duygu kısa sürüyor.,Bağımlılıklar
Kendime internetten uzak kalma hedefleri koyuyorum ama bu hedefleri asla başaramıyorum.,Bağımlılıklar
Derslerimde ve işimde geride kalmaya başladım. Çünkü internete çok fazla zaman harcıyorum ve konsantre olamıyorum.,Bağımlılıklar
Çaldıktan sonra pişmanlık duyuyorum ve bir daha yapmamaya söz veriyorum ama kendimi durduramıyorum.,Bağımlılıklar
Ailem ve arkadaşlarım beni fark ettiler ve benimle bu konu hakkında konuşmaya çalıştılar. Bu durum beni çok utandırıyor ve onlarla aramdaki ilişkiyi bozuyor.,Bağımlılıklar
"Oyun oynamak için dışarı çıkmayı ertelediğim günler oluyor. Bu, sağlıklı alışkanlıklarımı etkiliyor.",Bağımlılıklar
Maddeleri bırakmak istiyorum ama kullanmadığımda ciddi yoksunluk belirtileri yaşıyorum. Bu yüzden tekrar başlıyorum.,Bağımlılıklar
Kendimi kötü hissettiğimde sosyal medyada güzel şeyler paylaşıp moral bulmaya çalışıyorum ama bu kısa sürede geçiyor.,Bağımlılıklar
Bir mağazaya girdiğimde ellerimle bir şeyler çalmak için dayanılmaz bir dürtü hissediyorum ve buna karşı koyamıyorum.,Bağımlılıklar
Çaldığım eşyaları saklamak için sürekli yeni yerler bulmak zorunda kalıyorum.,Bağımlılıklar
Oynayabilmek için faturalarımı bile ödeyemiyorum. Sürekli borç içindeyim.,Bağımlılıklar
Çalmaktan dolayı ailemle ve arkadaşlarımla sorunlar yaşıyorum. Beni sevmediklerini ve bana güvenmediklerini biliyorum.,Bağımlılıklar
Kumar oynarken kendimi kontrol edemiyorum. Sürekli daha fazlasını denemek istiyorum.,Bağımlılıklar
Çaldığım eşyaları geri vermeye başladım ve özür diledim. Bu durum beni biraz rahatlatıyor ama hala çalma isteği hissediyorum.,Bağımlılıklar
İlk başta sadece eğlence amaçlı başlamıştım ama şimdi her gün kullanmak zorundayım. Hayatım kontrolden çıktı.,Bağımlılıklar
Ailem benim internet bağımlılığım konusunda endişeli. Onlarla vakit geçirmeyi tercih etmiyorum.,Bağımlılıklar
Gerçek hayattaki sosyal ilişkilerimi ihmal ediyorum. Arkadaşlarımla ve ailemle eskisi kadar vakit geçirmiyorum.,Bağımlılıklar
Kendime sosyal medya detox'u yapmaya karar veriyorum ama bu süreci sürdüremiyorum.,Bağımlılıklar
"Sürekli ihtiyaç duymadığım şeyleri çalmak için karşı koyamadığım bir dürtü hissediyorum. Bu durum bana utanç ve pişmanlık veriyor, ama yine de yapamıyorum. Son zamanlarda marketlerden küçük şeyler çalmaya başladım ve yakalanmaktan çok korkuyorum.",Bağımlılıklar
 Madde kullanmadığımda çok ciddi yoksunluk belirtileri yaşıyorum. Bu yüzden tekrar başlıyorum.,Bağımlılıklar
Sosyal medyada sürekli karşılaştığım reklamlar beni aşırı tüketim yapmaya itiyor.,Bağımlılıklar
Eşimden ve çocuklarımdan uzaklaşıyorum. Onlarla vakit geçirmektense kumar oynamayı tercih ediyorum.,Bağımlılıklar
Yalan söylüyor ve borç para alıyorum sadece kumar oynayabilmek için. Artık kimseye güvenemiyorum ve kendimi çok yalnız hissediyorum.,Bağımlılıklar
Kumar borçlarım yüzünden kredi kartlarımın hepsi doldu. Artık kredi alamıyorum.,Bağımlılıklar
Dışarıda vakit geçirmek yerine eve kapanıp internete dalıyorum. Bu beni daha da izole ediyor.,Bağımlılıklar
Çalma isteğimle baş edemediğim için kendimi çok zayıf ve kontrolsüz hissediyorum.,Bağımlılıklar
Gün içerisinde ne kadar süre sosyal medyada kaldığımı hesaplamak istemiyorum. Farkında olmadan saatler geçiyor.,Bağımlılıklar
İnternette geçirdiğim zaman nedeniyle sağlığımı ve mental durumumu ihmal ediyorum.Sürekli sosyal medya hesaplarımı kontrol etmeden duramıyorum. Her yeni bildirimde heyecanlanıyorum.,Bağımlılıklar
Kendimi kontrol edemediğimi ve hasta olduğumu biliyorum. Bir uzmandan yardım almazsam bu durumun daha da kötüye gideceğinden korkuyorum.,Bağımlılıklar
Sosyal medyada kendimi sürekli karşılaştırma yaparken buluyorum. Bu beni hem kaygılandırıyor hem de mutsuz ediyor.,Bağımlılıklar
"Sürekli yeni oyunlar alıyorum, ama eski oyunlarımı oynamayı bırakmıyorum. Parayı israf ediyorum.",Bağımlılıklar
"Son zamanlarda, ihtiyacım olmayan ve maddi değeri de çok düşük olan eşyaları çalmaya başladım. Bu dürtüye karşı koyamıyorum ve çaldıktan sonra büyük bir pişmanlık duyuyorum.",Bağımlılıklar
Madde kullanmak ilişkilerimi mahvetti. Kimseyle sağlıklı bir ilişki sürdüremiyorum çünkü sürekli kullanmak zorundayım.,Bağımlılıklar
